2023-04-08 15:52:16,549 INFO    StreamThr :4222 [internal.py:wandb_internal():86] W&B internal server running at pid: 4222, started at: 2023-04-08 15:52:16.548793
2023-04-08 15:52:51,799 INFO    wandb-upload_1:4222 [upload_job.py:push():95] Uploaded file /home/paperspace/.local/share/wandb/artifacts/staging/tmpjmxqr9s2
2023-04-08 15:52:51,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:52:52,479 INFO    SenderThread:4222 [sender.py:send_request_log_artifact():1438] logged artifact run-iholoqel-raw_eda_dataframe - {'id': 'QXJ0aWZhY3Q6NDE4MDcxNzMz', 'digest': '3c5f0712a3400fa05451f285744fbfc9', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjYxNDE2MDI1', 'latestArtifact': None}, 'version': 'latest'}
2023-04-08 15:52:52,483 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:52:52,577 DEBUG   SenderThread:4222 [sender.py:send():375] send: files
2023-04-08 15:52:52,578 INFO    SenderThread:4222 [sender.py:_save_file():1378] saving file media/table/raw_eda_dataframe_0_652f07aec5292d7c4754.table.json with policy now
2023-04-08 15:52:52,578 DEBUG   SenderThread:4222 [sender.py:send():375] send: history
2023-04-08 15:52:52,578 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: summary_record
2023-04-08 15:52:52,579 INFO    SenderThread:4222 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-08 15:52:52,579 DEBUG   SenderThread:4222 [sender.py:send():375] send: stats
2023-04-08 15:52:52,580 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:52:52,824 INFO    Thread-26 :4222 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/paperspace/home/pystack/notebooks/wandb/run-20230408_155216-iholoqel/files/wandb-summary.json
2023-04-08 15:52:52,824 INFO    Thread-26 :4222 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/paperspace/home/pystack/notebooks/wandb/run-20230408_155216-iholoqel/files/config.yaml
2023-04-08 15:52:55,395 INFO    wandb-upload_0:4222 [upload_job.py:push():137] Uploaded file /tmp/tmp8r2c5yv6wandb/oyuu6gah-media/table/raw_eda_dataframe_0_652f07aec5292d7c4754.table.json
2023-04-08 15:52:57,628 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:01,888 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:53:01,888 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:53:01,889 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:53:02,943 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:07,945 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:12,946 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:16,888 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:53:16,888 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:53:16,889 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:53:18,931 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:23,933 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:28,934 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:31,888 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:53:31,889 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:53:31,889 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:53:33,943 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:38,944 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:43,945 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:46,888 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:53:46,889 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:53:46,890 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:53:49,944 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:54,945 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:53:59,946 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:01,889 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:54:01,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:54:01,890 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:54:04,962 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:09,963 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:14,964 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:16,889 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:54:16,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:54:16,890 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:54:20,960 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:25,962 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:30,963 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:31,889 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:54:31,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:54:31,890 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:54:36,946 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:41,947 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:46,889 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:54:46,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:54:46,890 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:54:47,947 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:52,948 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:54:57,949 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:01,889 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:55:01,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:55:01,891 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:55:03,935 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:08,937 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:13,938 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:16,889 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:55:16,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:55:16,891 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:55:19,934 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:24,935 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:29,936 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:31,889 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:55:31,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:55:31,891 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:55:34,957 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:39,959 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:44,960 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:46,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:55:46,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:55:46,891 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:55:50,953 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:55:55,954 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:00,955 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:01,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:56:01,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:56:01,891 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:56:05,972 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:10,973 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:15,974 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:16,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:56:16,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:56:16,891 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:56:21,939 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:26,940 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:31,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:56:31,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:56:31,891 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:56:31,943 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:36,945 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:41,947 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:46,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:56:46,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:56:46,892 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:56:46,951 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:51,953 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:56:56,955 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:01,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:57:01,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:57:01,892 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:57:01,975 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:06,977 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:11,979 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:16,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:57:16,892 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:57:16,892 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:57:17,950 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:22,952 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:27,953 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:31,890 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:57:31,892 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:57:31,892 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:57:32,968 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:37,970 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:42,971 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:46,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:57:46,892 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:57:46,892 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:57:48,934 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:53,936 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:57:58,938 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:01,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:58:01,892 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:58:01,893 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:58:03,985 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:08,987 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:13,988 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:16,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:58:16,892 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:58:16,893 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:58:19,936 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:24,937 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:29,939 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:31,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:58:31,892 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:58:31,893 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:58:35,937 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:40,939 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:45,940 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:46,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:58:46,893 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:58:46,893 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:58:50,948 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:58:55,950 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:59:00,951 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:59:01,891 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: keepalive
2023-04-08 15:59:01,893 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: stop_status
2023-04-08 15:59:01,893 DEBUG   SenderThread:4222 [sender.py:send_request():402] send_request: stop_status
2023-04-08 15:59:05,963 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
2023-04-08 15:59:10,964 DEBUG   HandlerThread:4222 [handler.py:handle_request():144] handle_request: status_report
